TAX-3888,TAX-3847,TAX-3880,TAX-1063,TAX-1061,TAX-287,TAX-4577,TAX-4081,TAX-9606,TAX-3708,TAX-3562,TAX-382,TAX-1488,TAX-4932,TAX-548,TAX-1718,TAX-4513,TAX-4530,TAX-4565,TAX-573,TAX-4097,TAX-4113,TAX-1423,TAX-294,TAX-1773,TAX-1148,TAX-303,TAX-2336,TAX-9913,TAX-2287,TAX-3055,TAX-1097,TAX-2190,TAX-1280,TAX-358,TAX-4058,TAX-3702,TAX-3988,TAX-1772
3.247383,-4.2455506,-2.6000283,-4.1738086,-5.1407294,-2.6928809,-0.5844391,-7.170389,-1.2976636,-5.2058597,-3.2534237,1.184951,-1.9591047,1.0728465,-2.3476548,-4.296808,-1.0789139,-0.9636918,6.2678914,5.44666,-1.9141389,-6.090499,-1.8374041,1.0617096,-7.0682845,-6.9917126,-0.7033326,-0.23854521,1.2534916,-2.2670455,-7.2893863,0.77834904,1.264098,-5.813098,-0.54149944,1.0451134,-5.8849163,-5.179741,-1.4319465
-4.987097,-7.3144956,-10.204939,-2.6417298,0.74337095,-5.239,-0.5324832,-2.912256,-4.4290843,-5.45261,-2.8583176,3.3648233,-0.25516403,-5.8817,2.26345,1.0858536,2.2607164,0.6061726,0.7700902,-2.778249,0.04572263,-4.292209,-2.267643,0.0046158964,2.9674063,-0.3531262,-5.626254,-1.0604429,-4.208689,-4.316159,-4.2667007,0.83599645,-2.489823,-0.45953083,-1.5440513,-6.9009843,-3.7490811,-2.5417738,5.8423805
3.010998,0.5951418,7.3278065,5.8095493,7.5051565,2.7609746,1.6255258,9.333462,4.0140653,1.3279176,-0.58735,3.5712936,0.24912369,0.15996267,-0.90928686,1.2598759,4.9700813,1.9160223,2.2220752,2.4065275,2.8308616,3.9754455,2.514704,6.4508,-2.621891,2.3286352,3.514899,-2.3270326,4.4294834,5.0523386,-3.6824791,8.300451,3.973799,-0.90036297,2.851902,3.7616568,9.811673,-4.651707,-3.7901955
-5.3346486,-5.500248,-11.847916,6.7198052,7.178754,4.4136386,0.2002208,-2.906413,2.5602329,-0.75088817,0.9042503,-2.824756,-3.5826836,4.5420637,1.3942157,-1.7652172,3.3234844,-3.1094823,0.555536,3.4723837,-1.1117973,1.2962302,2.6721387,5.803679,-0.42161262,3.0983243,3.5222547,-10.224305,5.4860206,0.38004312,-4.7713733,8.448305,4.1376433,8.153306,1.6705898,-9.514122,6.33148,-1.832893,-4.2068563
-2.0341032,0.83102614,-5.8812633,3.1892292,4.6342072,0.43192896,-6.376441,-1.1392419,-2.165452,-1.4614071,-3.155846,0.12258635,3.9388096,2.8647301,0.58216125,-2.4999611,-2.1878557,-1.1553338,-8.258041,-3.9043143,-4.8446145,-2.7546291,-3.959918,0.2002912,1.9490435,-6.760465,0.6908781,-4.468235,1.4107361,-0.5187827,0.15327398,-1.2564352,-1.034674,-6.0045257,-1.1447592,-1.3716816,4.6238704,-1.1900259,2.4606369
4.978039,-0.8886807,-11.359145,5.427076,4.3085594,2.0435631,1.687737,2.8258593,4.3326454,3.3133738,2.793164,3.1297495,6.3101735,2.106439,-0.09939846,10.268676,-0.59729075,7.434993,2.368597,3.379561,-0.8104545,5.8795085,6.4482756,1.8251456,5.7958674,1.8642976,1.385378,2.599383,5.500811,3.6188831,5.032523,4.7304163,2.4967976,6.272781,3.6324527,1.1749165,16.589312,-7.4043026,5.135955
1.7152077,-1.8961906,1.7056315,2.131836,1.3034097,3.82989,6.968148,-0.54992646,2.3203506,3.6307964,-4.643459,-1.1777089,-4.867133,0.32892483,0.10305795,-2.596724,2.459799,3.4066138,0.018436898,-4.1238923,5.187753,-1.2102588,4.0157285,1.423046,1.0275953,3.2473733,-1.4775803,3.7879798,0.79124355,4.7420006,2.3400974,0.5163243,2.9885817,3.9994736,-4.062454,-3.4088838,2.9220378,4.8851185,-2.9667912
-1.1738355,5.352531,11.824732,4.111522,3.1267483,-3.06659,6.463292,6.3821726,1.610846,5.424622,-1.0343329,0.80128974,2.7694461,-0.47093037,-0.24878992,1.5523928,4.9534736,0.84275794,-1.9485877,1.4440585,5.0365677,5.928553,-2.5819182,3.36804,1.0998604,0.97380847,2.2171116,1.03891,-0.11052163,-0.05996943,2.8049526,-2.820556,-2.2922556,1.7947229,0.6954442,3.5990193,6.902754,-0.48100698,1.8546559
-5.0355296,-2.0117953,-4.445688,-9.436732,-5.859246,3.5911965,-5.8692074,1.1047624,-2.952059,-4.2596054,-5.4950705,-3.1556592,-6.9276314,0.62037385,-0.95455253,0.714377,-2.0146797,-8.543303,-4.186744,2.2327552,0.64724165,-1.2776957,0.9593103,3.1160874,-6.3225408,-3.8423126,1.8578476,-6.209787,4.5146856,0.6112332,-8.004431,-6.689917,-3.6144507,-5.5343423,0.51963663,-3.238885,-4.097197,-1.6184684,-6.065165
-4.1857934,-3.48817,-2.7838495,-3.8420436,-0.25902334,7.747189,-1.5614197,1.6682081,3.6455004,-4.234661,-7.6129107,0.81917834,-0.42272496,-2.4741051,6.021308,3.5281994,-5.1329465,-3.87422,-3.0362754,4.2396255,-3.1245651,-1.0476487,1.054107,7.4468503,-0.07973549,0.6794848,4.407913,2.1271508,2.8360503,0.038742855,0.7488302,-3.298767,0.6838452,1.7601405,1.8210498,-2.6522033,8.415358,-5.7750683,0.404157
-2.3412755,2.37703,-1.5732784,-1.2943348,0.13697016,0.14528629,3.2894742,1.9372754,-6.893602,-6.9038367,-0.33211693,-3.132397,-4.7864876,1.29303,-0.2008295,-6.909738,5.0298634,7.2060304,-0.6562005,-4.6603723,-0.3776957,-5.032575,1.0430973,-0.28862876,-2.3331146,1.1538595,-0.011833518,-3.5234237,1.1873838,-1.7824191,-4.269132,-1.8789941,-2.1460257,-4.8588595,-3.597598,-2.5589359,-5.146827,-3.9116647,1.6640519
-2.923206,-1.9388496,-9.662345,-3.9704618,-0.5512052,4.1958013,-3.8513398,-3.1502652,-3.863758,-0.13388114,2.8258252,-1.9557728,-4.580479,-0.31957757,4.27795,-0.39865977,-7.01228,-1.598087,-0.17073119,9.407233,-2.385683,0.7248026,5.3658934,7.7596426,-5.6561127,3.3173637,6.956156,-0.7747654,2.4726007,8.3159685,-0.7670247,2.5445063,-3.9468467,-8.869042,5.6546273,-4.7645426,-6.5829315,-1.1164871,-5.4337654
0.012657288,-5.6326833,-3.8613484,-2.6946266,-1.7993406,2.155104,-5.947174,-7.259462,-1.895714,-0.4941047,-2.6188006,0.07853214,2.8480675,-2.1492538,1.6574225,1.5897863,5.4417195,-5.444728,-3.2737396,3.0487905,-2.8702424,-4.586938,-4.5508313,-1.206199,-4.2159224,1.092456,-5.2817297,-3.4635634,1.5617689,0.07808997,5.5034347,-2.6928701,-5.0185304,-1.3804451,1.3953358,-6.903571,-2.0036542,8.019169,-2.5241623
-7.0941687,-1.381295,-5.4825845,-4.7656016,-2.0070357,2.1778712,3.048833,-1.3302901,3.5147617,2.793554,-0.83822155,-1.0148214,-3.2462428,0.6803268,-2.6815712,-2.9291174,-1.2005402,2.6613479,0.7801841,-2.9096937,0.36053184,-0.86766076,4.5843697,-3.2144206,-0.7024661,1.711924,-2.6850975,-3.2573447,2.566529,0.3871747,-3.1461277,3.1839283,5.5134406,1.6124014,1.3082243,-5.342336,-7.5672035,-1.5922835,-0.99757504
0.5528896,-3.7038348,-9.275123,-1.3339332,-1.1851047,-1.2875069,0.042823005,-6.6362715,0.0074243434,-6.798129,-2.2608898,1.7612227,-0.16250017,-0.6228677,-2.3561919,-0.53516114,-5.777822,-0.66258,2.061457,-1.8558817,-6.221617,-2.9300942,-3.9777825,-6.163844,0.11080544,-1.4421035,-2.7599666,4.412365,-3.0120103,-2.6589015,0.10210298,-1.3613249,2.122492,1.9759214,-3.5160065,-4.8298144,-5.8848124,-1.1916721,0.23520577
1.8702914,-2.2799728,5.2493815,-0.014471769,-0.12849763,-2.5675433,-1.5446209,-2.3143425,1.2537937,1.1872417,0.66651887,3.221386,2.8160768,1.0268369,-1.4588802,1.3869442,-1.0995295,1.1394341,-0.3388154,-4.1023316,-0.6959222,-0.1571358,-2.3395329,-3.3129234,-1.0602219,-2.2038245,-1.296246,-7.087229,-1.5846967,1.4215398,-2.395512,2.0900145,-4.316042,-0.9392383,-5.230235,-0.33263224,-0.51309997,-3.1871045,-1.4368371
1.3181664,0.93133223,-1.3894395,-3.343762,-4.1881027,0.9109529,-5.6842265,-0.7587808,-0.96390647,0.63802475,-5.1803355,-3.2407649,-1.1295984,-1.9792156,-4.1880817,-0.80467194,0.26718944,2.8162768,-0.21494551,-2.9390175,1.8236744,-1.194293,-3.1358294,-1.2947618,1.5084807,-3.4945586,-3.6978765,0.6482514,-3.6007335,-6.7537584,-3.312431,-4.0476623,-2.6073482,-3.875088,-1.6383375,-1.299784,-0.97493464,3.4325302,1.1914165
5.8838453,8.986266,1.2126601,0.60954875,-0.0054141004,7.074586,6.351947,5.0488915,-1.2416748,-1.314472,6.8330164,2.9011817,-5.413796,-1.6361686,3.4619234,6.8582406,3.0816245,6.461009,5.5058303,8.753765,-0.16329724,0.5700857,5.8199773,6.5955434,-4.132836,2.1040714,6.7865925,6.8610806,4.7910137,3.8108423,0.3980931,4.5832467,7.8362484,1.5227804,4.955311,-3.0028691,11.659914,1.7906487,2.7785945
6.125526,1.2919654,-4.8105326,-0.4888749,-4.042075,1.8850214,-7.488963,-6.6708603,0.34610108,-0.5141096,2.2379255,1.2939823,-3.6188352,4.374814,3.5648654,5.0829616,1.0089953,-2.023641,-3.9708288,2.4878447,-5.190541,2.7386997,2.8731287,3.724004,-2.0510108,0.8342634,1.6575305,3.6212764,3.0349646,-0.12575693,0.5717224,0.2120036,3.3677568,-4.3590517,0.32524428,-8.874383,-0.8529455,0.9727259,3.1044571
2.77764,2.359963,1.3226677,5.258736,3.028042,2.7146344,0.20770451,-2.822008,9.553046,10.027808,2.5931036,-1.6260409,0.6672219,-0.04579893,-1.278201,-3.2605338,-1.1276008,4.996099,0.098948516,3.8113008,1.2145034,0.04482679,0.07338816,4.411298,2.5215647,0.039981198,1.668162,-3.1123683,3.6031203,2.6895103,0.75442433,1.337455,0.38634485,-2.8175538,3.2249997,-0.9892447,5.707405,5.43473,-0.4119489
-2.1307898,-3.268291,-9.318409,-4.4472613,-1.0922364,0.8206442,-6.643101,-5.0256896,-3.8623526,-5.288311,-5.2558084,0.5505555,5.146416,3.1329603,1.412302,-1.4105339,-3.5266938,-4.3970766,-3.9122477,2.2273889,-6.5667744,-4.95092,-3.9876962,1.6692326,-4.8473163,-5.576859,1.8486695,-6.141301,-3.0126781,-1.9795567,-1.5189562,-4.229211,-0.8082691,-7.1950393,-1.8208038,-5.678871,-0.45948553,-0.25217834,-6.652382
-0.6915758,0.67031676,0.2734574,-1.9489217,-5.3920135,-1.2756552,5.3632526,0.36061203,-3.262639,-1.7017076,1.8196014,1.1289663,-4.438481,-1.5527011,-1.6549629,-2.6982584,5.5352488,5.5534825,4.8993344,0.872471,0.3282595,-4.904277,2.1320004,-2.6401536,-3.914557,1.526676,2.7823966,-6.251126,6.406853,4.342227,-1.3941123,-6.150626,-1.6052575,-2.834416,-0.8151805,-0.8812683,-1.6907659,-2.6625066,-8.078476
1.3733317,1.3810887,5.0899663,4.41906,3.2117975,-1.6823355,0.5919891,1.86022,-0.50748545,-0.3127626,-1.5359526,-4.721343,6.7735977,-1.6712745,4.125503,1.0700834,3.3513348,-2.7737663,-3.5213056,-2.636035,1.9591725,0.7079642,-1.5826485,-2.1149073,6.129421,5.4469633,0.060104627,-2.8442757,-5.2346883,-1.5842302,2.238291,2.5022948,-1.233069,4.4842963,-3.5977583,-1.6327724,5.66384,1.7366321,5.27459
-4.5451136,-2.1727931,-5.636202,1.238161,-0.40835854,-0.06654607,-0.3524975,-2.7469218,0.64142525,-0.6415197,-1.6616762,-3.548268,0.11017022,3.8573627,-2.0290213,1.5188713,2.9840717,2.5548687,1.3534286,-0.011992664,-2.2361887,-1.2928847,0.2557366,-9.635609,-4.0181518,2.3779924,-4.003108,-2.5710666,-5.1446958,-3.505477,-2.821766,-1.3541702,-2.6676812,6.733949,-0.73410434,-10.226838,-2.030202,4.8127956,3.1212442
4.150666,-0.39530838,-5.03078,-4.5965405,-3.325265,-0.73154324,-2.557718,0.6671383,0.1306676,-1.164459,-1.5777893,-0.22841853,-0.4131043,-0.67162025,2.3288882,-1.3571864,2.9491475,2.3758106,0.49847227,-0.18878146,-1.9399534,5.139266,-2.9116056,0.69502,-7.7105727,1.2091187,-2.7247097,-0.21658947,0.5700213,-2.1928291,-0.5765793,-7.0364313,-2.7879846,-2.4409416,-2.810913,-6.1654296,1.7265062,3.5967216,-5.461409
5.468366,4.4150686,8.611512,-2.6712148,-2.7524238,-2.317525,6.584183,9.221568,2.543635,0.96901995,2.1959367,-0.07616909,-8.115752,0.8337312,-3.4997709,-1.2832891,4.538869,-0.34548533,4.555021,-8.351393,6.0218163,3.932996,-3.4369783,-2.161298,5.2646046,-0.91347265,-5.848714,0.5592771,-4.2239103,-5.7293515,-1.0501839,-3.1262226,-1.2951585,3.2621567,-2.7229319,2.3870857,15.789814,0.42442408,0.19252023
4.110671,2.9152336,-0.35904717,-4.484515,0.52688336,-0.62378067,4.017709,-5.9427686,0.074601226,-0.87194294,3.1644676,5.4277015,-2.1603224,1.5628546,2.193894,1.4360763,-1.1982223,5.279427,2.0878353,2.2141724,3.3534522,-0.80387145,0.039854,4.0220423,2.8948612,-1.3587416,2.2569263,-1.1106977,0.9302429,-2.2746103,-2.2225456,-0.16540696,2.958615,8.892669,3.7354581,-4.4872274,-2.2399473,1.8465644,4.6323175
0.8008028,-3.367841,-7.692377,-9.305132,-5.8607936,-1.1233553,-2.1099598,-6.447573,-3.6139753,-2.0862648,4.4037642,-0.20194356,-3.1503668,-1.7681922,3.5372608,-1.7119272,4.8338976,3.8043413,4.219904,3.14515,-2.31757,-3.4436562,1.0429211,-0.2677884,-6.1476626,0.95353574,-0.6525252,0.8342761,3.0799336,-1.4938828,0.6608587,-3.1671839,-2.8101776,-0.96983546,2.8543572,-9.269156,-6.560429,2.5190282,-4.0512066
-4.220739,1.1430483,-3.638837,-0.4296911,0.8850726,0.99089974,2.237517,0.36697364,-3.3358257,2.4587615,0.32212916,4.9565544,3.96905,2.182281,2.6644263,-0.7624349,1.3626845,-4.471486,-2.3661683,1.6814712,2.049177,-2.1903749,-0.9795561,1.9925139,7.4451656,-1.4098186,0.8563705,0.45233265,0.05070002,-1.5622475,2.1825135,0.55186474,2.277944,-0.794633,1.0891716,-1.6648881,-4.323643,4.7818823,2.8315184
4.2814283,3.81298,2.7051528,3.6258123,3.7224646,4.402769,6.2947183,1.3170977,12.166421,7.4856143,7.9557047,2.6533818,0.20986909,7.0374584,-1.0740414,0.58607596,2.134918,4.4574327,2.7145407,0.4448669,5.749334,5.05952,6.082406,2.4665756,4.325811,6.762486,0.51320827,1.3651328,1.6682556,0.13446036,2.0528069,-0.035217546,8.537438,0.5917572,5.784124,3.4869719,16.963709,2.9579217,6.333337
-4.071056,-4.327729,1.6757479,0.027530214,-0.8716721,-0.62475353,-2.4061291,-1.1932288,-0.27982974,-0.6803485,-2.4448574,-0.29429176,4.1557684,-3.8717742,-0.7887114,-1.1993362,-0.38265815,-2.517658,-4.582265,-1.2089144,-2.2099187,-1.2624265,-1.5302751,-1.2950462,-2.4621055,-1.4910334,-0.38290113,-4.8327236,-2.3851278,-4.354657,0.447055,-4.0924873,-6.043885,-2.3739607,4.293769,-3.4749994,-7.578816,2.4203613,-0.12859437
0.27292383,1.305443,7.6779094,-1.6770903,-4.7234097,5.243691,-3.2804208,-5.83861,0.55288786,-0.36502272,0.96799505,-1.3037112,-0.6574003,-2.9618192,-1.9341284,4.153796,-0.17411366,-2.0957263,4.1347365,-1.010137,3.3788571,-0.667973,-0.59061134,2.4173992,-1.2667106,-3.473255,3.9576013,1.0159178,0.6705217,0.92489904,1.759874,-5.5933146,-1.9552182,-8.563637,-1.692099,3.558554,12.383489,-5.830239,-2.769901
-4.5328,-2.1084895,-7.3266864,-0.3861734,-1.6590729,-3.8845546,1.3805724,-0.3956279,-6.8328023,-5.8051295,-2.9165742,2.2325213,-4.753715,-6.480755,0.11207575,2.1538086,-0.115092,-7.954512,-2.6256335,3.3374581,-3.7700312,-3.5178618,-2.236315,-4.284564,1.4161502,-1.7231158,-1.0504596,-3.3713856,1.5831505,-1.1129136,2.5399098,0.05984796,0.36534297,-2.728262,-2.1136181,0.65945154,-11.973672,-5.82197,4.9386153
-2.5291595,-0.09638392,-6.6188645,-4.9161143,-7.1001754,0.32785824,0.8280545,1.2423743,-4.2193794,0.12725425,-2.0130107,-1.7190181,0.74407685,-0.22938,3.9648843,3.7288132,-1.3089491,4.6010623,-1.6433657,1.2108811,1.3651168,-1.5539315,0.9239694,1.417376,-1.567028,-0.56817955,0.60984546,0.045955468,0.5657304,-1.3211397,-4.3083725,-2.8543985,1.695495,1.3663727,-0.1561996,-0.13342547,1.5132303,1.2865059,1.3696603
-1.9446738,-0.41645354,2.0850809,-0.93027675,-1.748635,-0.51350117,-3.9426777,-1.8597206,3.1319451,1.9416491,-2.4891822,2.8030925,3.469949,-1.6125821,-0.101017214,1.8662958,3.6239023,-5.7708325,-5.1885896,2.0681267,-0.9462843,0.7813787,-3.8209352,1.6797819,-3.8347502,-3.9636219,3.5186467,-0.061515313,2.1643336,5.052887,-4.14864,-2.4968455,1.2812885,-7.235953,-0.25571197,3.95237,-1.4097655,-6.243499,-3.620106
0.9963981,1.875649,-0.5430707,2.747093,4.197374,-0.6096994,2.308855,3.020637,3.5092576,7.635165,7.273756,0.69462866,0.75872964,5.7381263,-2.896939,-2.0951629,0.9604124,0.8181974,5.0275674,-1.0211797,5.5018373,4.2368245,2.785341,-5.8528,6.140456,5.9080334,-2.5873032,0.2105094,-2.1696877,1.7500123,-0.6490457,5.3927,11.479889,10.341014,-3.697282,3.234668,3.688254,5.6882153,2.9833179
-6.6922398,-4.1506953,-8.396917,-0.6631843,1.5463238,0.33445382,-1.2269778,-3.0996752,2.3077667,-5.813168,-2.2578645,3.5288873,-3.1487331,3.9263074,1.6683648,5.807273,2.8445315,-1.505371,2.869552,0.7349826,0.48563656,-1.2978038,7.0474076,-1.3477684,-2.4672558,8.664975,2.2163954,2.3705254,3.178089,1.7093483,-1.492673,-0.13976482,-1.3135816,-0.6535138,6.6114607,-7.1726694,-8.794603,-2.2941647,3.7940214
3.5400999,0.8612963,5.1320386,-3.3484962,-1.6925944,-3.0876286,-3.5034914,-3.0647614,-1.2905464,-4.931479,2.6621277,-1.4450551,0.8417933,-0.96258605,-2.5023992,-1.7266399,1.2237464,7.6903925,-0.38329425,0.78889424,-1.9321083,1.2228801,-0.03445102,-2.9426594,-0.7551428,-1.9215062,-4.7028933,2.411264,-3.7224793,-2.6703339,-2.9150708,-1.0476272,-0.27540678,0.985018,-2.1364942,-0.27882436,-2.5018826,0.16812256,-0.30748492
3.438042,4.2996936,-5.521182,1.1995373,-1.4089379,0.7910839,0.9484986,-1.9214416,1.1614101,-2.163144,2.0545604,1.9287462,-4.403596,-1.0846851,-0.5190464,1.2920983,4.7430534,4.1638184,5.836846,-3.371118,5.36212,0.42126775,0.7394793,3.0151494,2.3012516,3.4889767,-0.33766332,2.673763,-0.94657785,-5.0454636,0.09850033,-1.9861456,6.0220995,8.901499,0.15709232,-2.5896773,15.709316,3.4187613,6.853141
-1.4737233,-3.822318,-0.86169595,5.2504225,4.4539165,2.8334293,4.2247295,4.2653437,2.0847642,-3.4496303,2.5987284,1.6563702,-3.3567388,2.4209013,1.4328631,2.2316198,0.43906537,1.5020053,-5.801775,8.536809,-0.15440048,1.0489732,3.3129673,5.06182,2.1215665,2.341772,5.3994827,-7.7227554,3.0942087,1.8925385,-2.3584895,6.369453,4.6741004,-6.536413,5.3078227,-0.07371609,6.6422334,-5.8577223,2.041979
-5.0059114,-1.8903232,-8.8207035,-6.2053657,-2.9168155,0.41220263,0.1620018,-1.3491777,1.4604594,-3.685564,-4.0348177,-3.006142,-3.22981,1.6852045,2.087563,-0.99797875,6.0688524,2.8413732,0.42698538,0.2421908,-0.42644918,-1.6607167,1.8508742,0.99915206,-5.4555774,-2.9541721,-1.1673182,0.26806372,1.5317763,-4.5330615,0.6183984,-6.8476334,5.183156,1.1234211,-3.56956,-3.2101178,-3.9219964,2.7457447,0.46693218
-3.75901,3.0984955,-2.5740557,-5.2226877,-1.610954,1.9215467,-8.476922,-2.2049856,-7.2129636,-4.255664,-7.0138373,-2.5523827,-3.1025023,-3.9083493,-3.4274588,1.4299572,-3.6626625,-6.86057,-4.912183,-8.346172,-0.40044072,-1.3698862,0.30781558,-0.2734315,-0.43180615,-3.293628,0.38789207,1.7495129,-2.5031836,1.7235339,-3.1939356,-4.309638,-1.4920375,-6.5093493,-0.36481276,-2.747912,-6.8579693,2.6905339,0.75452155
-4.088204,0.9999115,3.057166,6.489502,7.0249605,0.30599695,-0.121799186,3.5663447,5.074329,0.55862826,-6.688373,4.286779,3.364522,0.06457778,-0.015727457,3.3268836,1.270432,-2.5702584,1.6219648,-4.378153,0.7926476,2.5069351,1.2258922,3.5927048,2.4921374,6.6432233,3.3865132,2.8054245,2.9093592,5.110133,5.1699576,6.265547,0.29850945,4.985838,-6.023655,-0.9198384,-0.2547448,-4.2595487,-1.1148716
0.24270113,0.84154195,2.916434,4.442137,2.3632615,4.552282,6.2449703,5.9215426,4.518281,6.5738454,7.3699694,3.1044157,-2.432832,5.815935,1.2693843,3.684754,4.965367,3.7105074,4.1425886,0.47093627,1.7726771,1.7809774,4.559161,2.6886377,4.009026,6.858506,-1.3331046,1.5180464,4.126654,2.8561318,4.109308,1.0802904,7.877326,1.785723,2.6945739,1.2899246,15.102675,2.1273792,5.0652127
9.909362,5.9381223,7.949588,5.5359836,0.97198504,-0.5301014,1.6940141,4.662109,-0.70607984,-2.8889527,0.4697024,2.9730098,-1.2790227,-0.9927574,-0.57213753,7.4586806,-2.723811,4.2125735,2.008627,6.1859202,-3.396871,2.0195916,-0.08488183,-3.1651344,-4.0463796,-4.437503,-1.9397147,-0.8554204,2.4625878,-3.783562,-4.2117085,-5.1694355,3.0098155,2.0040467,2.3911984,4.6942153,10.38601,-7.068047,-2.2673733
2.4405618,0.67110974,2.6173964,-2.603374,-3.610867,-2.5820038,2.6297646,5.810842,-1.3600386,-1.1270316,-0.38762367,-1.5616392,-3.1703463,-6.7917314,-1.9746108,-1.9917837,2.2702544,1.5332307,2.159243,-2.5882227,5.3471317,-1.2495279,-4.0712557,-1.7662777,0.07611089,-1.3124008,-3.0422423,-2.289255,-1.3932395,-2.9891558,0.6481819,-1.8917108,-6.860868,2.9453385,-1.6460607,-7.1447983,-9.845479,0.88097984,-0.8182517
4.1571355,0.9976167,6.9804287,4.676249,6.402202,-3.1950316,-0.36784297,-0.41428664,0.21603578,-1.5257099,-3.199813,2.7632344,4.0422306,-0.862552,-2.7348223,0.66807073,-6.943903,-0.98044574,-3.008292,-8.88818,0.6120086,-1.678196,-5.0069356,-1.0019369,3.8707082,-0.89637446,-1.1550148,-0.85538054,-2.9254477,3.437902,-2.2315075,8.463767,-2.2177384,-4.2380877,-5.743919,4.8270154,-2.5410771,-4.437312,-2.130805
-0.95288694,-1.3157815,-1.6313838,6.4850235,6.2890725,1.0944167,-0.47314516,1.3745604,2.024839,-3.9552655,-1.8525468,-0.0855425,-0.63793445,-1.1292098,0.27187198,-1.5253693,1.4027094,2.6994874,-3.8293061,-2.2739851,-2.431252,1.7507218,-1.1174644,2.2556863,7.40529,1.0932924,-0.8454621,-0.31101054,-2.566164,-3.9321308,-3.0524461,4.5685954,2.5345976,5.6411924,-2.2595866,6.0257926,5.027754,1.5865613,6.3976216
-4.257654,-0.40572786,-2.8589585,-0.38455912,-3.0845466,-1.3711789,-0.27626604,-4.731427,-2.2529356,-4.3079214,-4.8771815,-4.648768,2.1373894,-3.0498753,4.4518294,1.5223122,-0.5338271,-7.4119005,-2.449963,3.6217418,-6.0289044,-3.1940303,0.09937245,0.56616044,-6.7624264,0.57188714,3.1362708,-3.305047,2.140323,-3.0835207,-0.7865736,-0.7656171,-1.9057933,-1.2140925,0.11579152,-3.291507,-6.9326577,0.0023109962,-2.2155476
2.2293785,-0.24316691,-3.2502484,-7.272908,-6.019028,0.09511364,-0.45382735,0.44220912,-3.8898957,-7.1614227,1.2749841,-3.002357,-3.576118,-4.0415435,-2.6767793,2.0937483,-3.0756347,-0.7045507,-1.1401736,-5.5170207,0.61744195,0.23993857,-1.0153509,-2.7502627,-2.1848855,-0.46073157,-1.0583496,1.7771811,1.2463415,-3.385441,3.4648743,-1.1022104,-3.8381634,-1.833675,-0.37717894,-0.13700175,-9.268677,-0.98179036,-3.2039578
-4.069654,-4.669662,-9.046883,-0.46026894,-0.056211345,-5.220255,-2.2819996,-4.589617,2.3814135,0.2799175,-1.9117721,1.1135035,6.0227456,2.2404222,0.5655562,0.2344971,-3.596706,-4.8505006,-4.0937343,-0.2940417,0.072258174,-0.9458021,-0.42408022,-1.6929051,-5.0688186,-3.8555784,-0.12676561,-3.2578135,-2.3517091,5.4166822,-3.8368864,-2.5612159,3.9086664,0.78394765,-9.281087,-3.2878244,-1.8037785,4.8435054,-2.4164126
5.0431347,4.495568,10.265539,1.5187517,-0.74057764,2.497565,-1.3842769,2.9012241,6.093964,7.581516,-0.47431612,1.6094403,-1.2845012,0.77273387,-3.436365,0.38725615,-2.7543607,-0.37282187,3.4820483,0.27778074,-1.1400633,0.8208082,1.2915225,2.2836776,-2.2725182,0.86185646,-1.8501537,-4.7365093,2.8314023,-2.075519,3.5991337,-2.688216,5.1839814,2.9588778,0.44130248,4.3598394,5.093719,1.1058553,-3.0438933
1.1525888,1.3387282,-4.5448103,7.9813538,5.7450194,-3.8454702,-2.4598014,1.4870518,0.09475985,-0.79526895,5.0616307,5.15989,-1.861477,2.7657108,1.4931788,5.21989,-3.1395895,-2.731996,2.7533226,2.4233727,1.8778138,-2.8649168,-0.99412364,-0.09704125,11.858083,5.514866,-3.1984582,1.5069283,-2.6595545,0.7682305,4.1117096,6.334009,2.2657633,4.6855726,1.465545,-4.9753237,-7.362183,0.40611613,10.29227
-8.29379,-3.9062884,-3.566151,1.6452023,0.076276556,-3.1592999,4.0831165,-8.459059,-6.7956915,-5.5099287,-8.1714525,0.6581558,1.3567421,-6.1495366,1.2231067,-2.540467,-0.54393107,0.41691482,-3.1641848,-0.20069605,-2.5096645,-8.701634,-0.8783755,1.5482535,-6.253882,-2.9581192,1.9125714,-1.7433095,-3.7861743,1.7267087,-4.377528,2.9535873,-6.869858,-5.7591834,-0.19918337,0.07596585,-16.406864,-1.3370647,-6.402022
7.2827907,4.2392926,4.725057,-3.5235002,-3.8303006,1.5639936,2.2267737,0.13905308,1.0699453,-0.40201858,1.8489965,-6.546069,-3.6792474,1.9116669,0.8665988,-3.291259,6.3683553,4.660234,-0.3285682,-1.7484688,-2.5696435,0.4353245,4.1865144,-1.0000267,-0.33563912,2.160175,-4.755787,7.506062,-2.4965868,-5.1300483,-2.001874,-5.1468863,-0.04655417,-1.4998118,-1.3680632,3.5333295,-2.693129,3.2634485,2.4906955
0.7986058,-0.3856179,1.697222,3.9815516,6.4278135,3.417543,2.849897,4.5294094,3.559338,0.7633658,2.2686145,-1.8525559,0.34472024,5.2789764,1.0107499,-1.9382948,-1.2498496,4.924227,2.1284971,-1.3961886,5.131303,6.6723337,2.6601095,2.3928106,1.0990798,2.1068308,2.3442342,-0.83769375,4.3135715,-1.3273387,-3.8012524,6.002543,1.6650299,5.1224356,3.617167,2.735216,5.0655537,-7.5700374,-3.8626337
